2323m	"E A :Martin;carc,18,2209-2215;1997/pers.comm."
2323n	"E A :Martin;carc,18,2209-2215;1997/pers.comm."
2323o	"E A :Martin;carc,18,2209-2215;1997/pers.comm."
2324	"B E :FitzGerald;carc,17,2703-2709;1996/pers.comm."
2325	"T :Ichinose;txcy,67,211-225;1991"
2326m	"D L :Greenman;jact,14,148-157;1995/NCTR 1991"
2326n	"D L :Greenman;jact,14,148-157;1995/NCTR 1991"
2327	"A B :DeAngelo;jtxe,52,425-445;1997"
2328	"K :Inai;gann,70,203-208;1979/pers.comm."
2329	"Y :Odagiri;cmde,,291-307;1986"
2330	"E J :McGuire;jtxs,21,207-214;1996/pers.comm."
2331	"R C :Jones;jnut,119,508-514;1989"
2334m	"M J :Tucker;stnd,,125-161;1984"
2334n	"M J :Tucker;stnd,,125-161;1984"
2334o	"M J :Tucker;stnd,,125-161;1984"
2335m	"A :Takagi;jtxs,19,77-89;1994/pers.comm."
2335n	"A :Takagi;jtxs,19,77-89;1994/pers.comm."
2336	"S :Imai;jtxs,9,161-174;1984"
2338	"J M :Wrenn;phrm,41,129-146;1991"
2340m	"K :Matsumoto;jtxs,16,167-179;1991/pers.comm."
2340n	"K :Matsumoto;jtxs,16,167-179;1991/pers.comm."
2340o	"K :Matsumoto;jtxs,16,167-179;1991/pers.comm."
2341	"J M :Wrenn;phrm,41,113-128;1991"
2343	"M P :Waalkes;canr,49,4282-4288;1989/pers.comm."
2345	"G D :McCoy;clet,33,151-159;1986"
2346	"U :Glaser;txcy,42,219-232;1986"
2347	"C L :Aleman;fctx,33,573-578;1995/pers.comm."
2348m	"A B :DeAngelo;txpy,26,587-594;1998/pers.comm."
2348n	"A B :DeAngelo;txpy,26,587-594;1998/pers.comm."
2348o	"A B :DeAngelo;txpy,26,587-594;1998/pers.comm."
2349	"J :Benze;canr,55,5589-5594;1995"
2351	"M :Kudo;phrm,33,473-500;1987/pers.comm."
2352	"Y :Kitahori;jtxp,7,471-480;1994"
2353	"Y :Kitahori;jtxp,9,161-168;1996"
2354m	"M S :Bogdanffy;faat,26,223-238;1995/pers.comm."
2354n	"M S :Bogdanffy;faat,26,223-238;1995/pers.comm."
2354o	"M S :Bogdanffy;faat,26,223-238;1995/pers.comm."
2355m	"M A :Collins;faat,25,271-280;1995"
2355n	"M A :Collins;faat,25,271-280;1995"
2356m	"D C :Wolf;faat,24,111-131;1995/Popp 1993/pers.comm."
2356n	"D C :Wolf;faat,24,111-131;1995/Popp 1993/pers.comm."
2357	"H B :Schiefer;fctx,25,593-601;1987"
2358m	"J M :Cruickshank;stnd,,93-123;1984"
2358n	"J M :Cruickshank;stnd,,93-123;1984"
2359	"F :Iverson;tcam,15,283-306;1995"
235m	"C :Peraino;jnci,51,1349-1350;1973"
235n	"C :Peraino;jnci,51,1349-1350;1973"
2360m	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994"
2360n	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994"
2360o	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994"
2360r	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994"
2361	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994"
2362	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994/Thakur 1998"
2363m	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994/Thakur 1998"
2363n	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994/Thakur 1998"
2363o	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994/Thakur 1998"
2363r	"J T :Stevens;jtxe,56,69-109;1999/Wetzel 1994/Thakur 1998"
2364m	"J T :Stevens;jtxe,56,69-109;1999"
2364n	"J T :Stevens;jtxe,56,69-109;1999"
2365	"J S :MacDonald;amjc,62,16J-27J;1988/FDA 1987/pers.comm."
2366	"M :Iwagawa;jtxp,4,129-135;1991"
2367	"G N :Schrauzer;bnch,9,245-253;1978"
2368	"S J :Culp;carc,19,117-124;1998/Gaylor 1998"
2369	"G N :Schrauzer;ancl,4,441-447;1974/1976"
2369m	"G N :Schrauzer;ancl,4,441-447;1974/1976"
2369n	"G N :Schrauzer;ancl,4,441-447;1974/1976"
237	"V :Ponomarkov;clet,1,165-172;1976"
2371	"A :Akagi;fctx,36,1065-1071;1998"
2372	"R W :James;phrm,35,425-435;1988"
2373	"R W :James;phrm,36,261-270;1988"
2374	"K :Takada;jtxp,2,213-222;1989"
2375m	"K :Ohtsubo;jtxp,7,35-41;1994/pers.comm."
2375n	"K :Ohtsubo;jtxp,7,35-41;1994/pers.comm."
2376	"N :Konishi;jtxp,5,157-165;1992/pers.comm."
2377	"Y :Hashimoto;phrm,6,1189-1205;1972"
2378	"K :Nagano;apor,,741-746;1998/pers.comm."
2379	"Y :Hiasa;jtxp,3,97-104;1990"
2380	"T :Horiuchi;phrm,30,705-721;1985"
2381	"J A :Trutter;phrm,40,325-335;1990"
2382	"H :Takahashi;phrm,6,529-534;1972"
2383m	"H :Hirayama;phrm,8,1693-1712;1974"
2383n	"H :Hirayama;phrm,8,1693-1712;1974"
2384	"V :Markiewicz;phrm,38,407-420;1989"
2385	"J A :Trutter;phrm,40,337-349;1990"
2386	"R :Stieglitz;ahae,52,70-76;1974/Gibel 1973/Gibel 1975"
2387	"A :Koestner;apab,,447-457;1984/Cornell 1984/Hazleton 1973"
2388m	"H :Yonezawa;phrm,44,219-242;1992"
2388n	"H :Yonezawa;phrm,44,219-242;1992"
2389	"C H :Hine;aihm,7,282-291;1953"
239	"B :Toth;canr,36,917-921;1976/1974"
2390	"D :Steinhoff;expl,33,133-143;1988"
2391	"R :Heywood;txcy,36,91-100;1985/1985b/pers.comm."
2393	"O G :Fitzhugh;japa,40,583-586;1951"
2395	"K :Ohtsubo;jtxp,4,45-54;1991/pers.comm."
2397	"N :Fujimoto;jtxp,7,455-460;1994/pers.comm."
2398	"Y :Nitta;jtxp,4,55-61;1991/pers.comm."
240	"G J :Levinskas;txap,8,97-109;1966"
2401	"A A :El-Aaser;ejca,14,645-648;1978"
2402	"F-M :Gao;scch,37,419-428;1994"
2404m	"T :Nagata;phrm,20,541-566;1980"
2404n	"T :Nagata;phrm,20,541-566;1980"
2405	"F L :Chung;canr,56,772-778;1996"
2406	"S :Ikezaki;canr,56,2767-2770;1996"
2407	"T :Waner;artx,69,631-639;1995"
2408	"M M :El-Mofty;oncr,1,1079-1081;1994"
2409	"C V :Rao;canr,55,259-266;1995"
241	"M P :Sarles;atmh,1,862-883;1952"
2412	"C V :Rao;canr,55,4311-4318;1995"
2413	"C V :Rao;canr,55,2310-2315;1995"
2414	"G E :Macallum;drug,3,278-289;1991/pers.comm."
2415	"T :Yamada;surg,25,729-736;1995"
2417	"D J :Alexander;huet,14,706-714;1995"
2418	"T :Nonoyama;jjpt,24,S899-913;1996"
2419	"H :Tabata;arzn,46,560-566;1996"
242	"P :Grasso;fctx,7,425-442;1969"
2420m	"G M :Zwicker;txpy,24,246-250;1996"
2420n	"G M :Zwicker;txpy,24,246-250;1996"
2424	"U :Mengs;artx,51,107-119;1982/pers.comm."
2428	"B A :Mayes;faat,41,62-76;1998/pers.comm."
2429	"A W :Lington;faat,36,79-89;1997"
243	"Y :Ikeda;fctx,4,485-492;1966"
2430	"M R :Osheroff;jjpt,17,1205-1216;1989"
2431	"M R :Osheroff;jjpt,17,1217-1231;1989"
2432	"D J :Everett;iyke,18,201-217;1987"
2433	"T :Nonoyama;jjpt,19,4415-4425;1991/pers.comm."
2434	"H :Inoue;jjpt,20,1747-1773;1992"
2435	"H :Inoue;jjpt,20,1775-1803;1992"
2436	"J :Momma;jjpt,14,5541-5563;1986"
2437	"F :Chatani;jjpt,23,1225-1238;1995/pers.comm."
2438	"F :Chatani;jjpt,23,1205-1223;1995/pers.comm."
2439	"H :Inoue;iyke,18,345-359;1987"
244	"Y :Ikeda;fctx,6,591-598;1968"
2440	"N N :Hamada;clnr,26,3075-3096;1992"
2441	"M :Wei;carc,20,1873-1876;1999/2002/pers.comm."
2442m	"R M :David;faat,50,195-205;1999/2000"
2442n	"R M :David;faat,50,195-205;1999/2000"
2442o	"R M :David;faat,50,195-205;1999/2000"
2444	"K :Yamazaki;icmr,1993,193-198;1994/pers.comm."
2445m	"E :Kamata;jtxs,22,239-254;1997/pers.comm."
2445n	"E :Kamata;jtxs,22,239-254;1997/pers.comm."
2445o	"E :Kamata;jtxs,22,239-254;1997/pers.comm."
2446	"J E :Atkinson;jjpt,19,4427-4438;1991/pers.comm."
2447	"H :Komulainen;jnci,89,848-856;1997/McDonald 2000/pers.comm."
2448	"J I :Goodman;faat,55,3-16;2000/Litton 1978"
2449	"R S :Hirth;txpy,16,273-287;1988"
245	"H C :Grice;txap,3,509-520;1961"
2450	"D :Poynter;guts,26,1284-1295;1985"
2451	"G R :Betton;txpy,16,288-298;1988/pers.comm."
2453m	"A B :DeAngelo;jtxe,58,485;1999/pers.comm."
2453n	"A B :DeAngelo;jtxe,58,485;1999/pers.comm."
2453o	"A B :DeAngelo;jtxe,58,485;1999/pers.comm."
2454	"H :Mikuriya;tmrl,40,281-288;1989/pers.comm."
2455	"T :Fujii;tmrl,40,298-306;1989/pers.comm."
2456	"H :Mikuriya;tmrl,40,289-297;1989/pers.comm."
2457m	"T :Fujii;jsms,12,277-287;1985"
2457n	"T :Fujii;jsms,12,277-287;1985"
2458m	"L G :Lomax;faat,12,418-431;1989/pers.comm."
2458n	"L G :Lomax;faat,12,418-431;1989/pers.comm."
246	"W H :Hansen;txap,5,105-118;1963"
2462m	"K P :Lee;jnci,68,157-164;1982/1982a/1984/pers.comm."
2462n	"K P :Lee;jnci,68,157-164;1982/1982a/1984/pers.comm."
2463	"R C :Cattley;clet,38,15-22;1987/pers.comm."
247m	"W A :Mannell;fctx,2,169-174;1964"
247n	"W A :Mannell;fctx,2,169-174;1964"
247o	"W A :Mannell;fctx,2,169-174;1964"
247r	"W A :Mannell;fctx,2,169-174;1964"
248m	"K J :Davis;txap,8,306-317;1966"
248n	"K J :Davis;txap,8,306-317;1966"
2498	"R W :O'Gara;canr,28,2272-2275;1968"
2498m	"R W :O'Gara;canr,28,2272-2275;1968"
2498n	"R W :O'Gara;canr,28,2272-2275;1968"
2508	"T :Imazawa;fctx,38,313-318;2000"
2510m	"M B A :Zariwala;ijeb,29,738-743;1991"
2510n	"M B A :Zariwala;ijeb,29,738-743;1991"
2519	"T :Yamamura;jtxs,22,II,419-430;1997"
252	"D :Nagel;ejca,11,473-478;1975/Toth 1974"
2520	"K :Takegawa;gann,89,105-109;1998/2000"
2521	"T :Kitamura;fctx,35,1075-1080;1997"
2522	"K :Yasuhara;fctx,35,475-480;1997"
2523	"J A :Crowell;faat,35,9-21;1997"
2524	"M S :Rao;vivo,11,495-498;1997/pers.comm."
2525	"J H :Weisburger;jepo,16,329-334;1997"
2531	"Y :Murata;faat,36,90-93;1997/1993/pers.comm."
2532m	"G :Pohlmeyer-Esch;fctx,35,909-922;1997"
2532n	"G :Pohlmeyer-Esch;fctx,35,909-922;1997"
2532o	"G :Pohlmeyer-Esch;fctx,35,909-922;1997"
2533	"K :Toyoda;fctx,35,331-336;1997"
2534	"W H :Butler;txpy,25,268-274;1997"
2535	"P T :Allen;carc,18,1103-1107;1997/pers.comm."
2536	"R C :Hatch;jtxs,22,289-309;1997"
2537	"T :Yabe;phrm,53,29-49;1997/pers.comm."
2538	"Y :Kitahori;jtxp,10,83-89;1997"
254	"S :Lindsay;arpa,81,308-316;1966"
2540	"R C :Hatch;jtxs,22,275-287;1997"
2541m	"K :Mitsumori;jjvs,46,549-557;1984/pers.comm."
2541n	"K :Mitsumori;jjvs,46,549-557;1984/pers.comm."
2541o	"K :Mitsumori;jjvs,46,549-557;1984/pers.comm."
2542m	"H J :Klimisch;fctx,35,1041-1060;1997/1997a"
2542n	"H J :Klimisch;fctx,35,1041-1060;1997/1997a"
2544	"L G :Lomax;fctx,35,393-407;1997"
2545	"L :Griciute;ponr,2,69-70;1996/pers.comm."
2547m	"M J :Iatropoulos;extp,49,153-165;1997/pers.comm."
2547n	"M J :Iatropoulos;extp,49,153-165;1997/pers.comm."
2548	"Z -Y :Tanakamaru;clet,120,95-100;1997"
2549m	"E M :Bomhard;faat,40,75-89;1997"
2549n	"E M :Bomhard;faat,40,75-89;1997"
2553	"K :Toyoda;fctx,35,597-603;1997"
256	"J :Willis;jpat,82,23-27;1961"
2562m	"C :Metzger;clet,121,125-131;1997/pers.comm."
2562n	"C :Metzger;clet,121,125-131;1997/pers.comm."
2563	"G D :Stoner;carc,19,2139-2143;1998/pers.comm."
2564	"S :Wada;clet,124,127-134;1998"
2565	"R :Hasegawa;clet,123,185-191;1998/pers.comm."
2566	"W H :Butler;huet,17,323-330;1998"
2567	"M S :Rao;clet,125,111-116;1998/pers.comm."
2568m	"S :Tamano;fctx,36,299-304;1998"
2568n	"S :Tamano;fctx,36,299-304;1998"
2568o	"S :Tamano;fctx,36,299-304;1998"
2568r	"S :Tamano;fctx,36,299-304;1998"
2569	"J H :McGee;faat,45,146-151;1998/pers.comm."
257	"D W :King;pseb,112,365-366;1963"
2570	"J H :McGee;faat,45,225-232;1998/pers.comm."
2571	"C S :Auletta;txcy,128,125-134;1998/SOCMA 1994"
2572	"C S :Auletta;txcy,128,135-141;1998/SOCMA 1994"
2573	"S :Ivankovic;carc,19,933-937;1998"
2574m	"H :Burleigh-Flayer;faat,36,95-111;1997"
2574n	"H :Burleigh-Flayer;faat,36,95-111;1997"
2575	"S :Ishida;jjpt,25,247-270;1997"
2576	"S :Ishida;jjpt,25,227-246;1997"
2577m	"A :Nagai;phrm,55,149-168;1998/pers.comm."
2577n	"A :Nagai;phrm,55,149-168;1998/pers.comm."
2578	"H J :Trochimowicz;intx,10,443-472;1998/pers.comm."
2579m	"G :Cruzan;faat,46,266-281;1998"
2579n	"G :Cruzan;faat,46,266-281;1998"
2580	"T :Kawamori;canr,58,409-412;1998"
2581m	"K M :Mackenzie;fctx,36,111-120;1998"
2581n	"K M :Mackenzie;fctx,36,111-120;1998"
2582	"Y :Kitahori;jtxp,11,41-47;1998/pers.comm."
2583	"N :Nishimura;phrm,53,259-280;1997/pers.comm."
2584m	"D :Zissu;txlt,95,131-139;1998"
2584n	"D :Zissu;txlt,95,131-139;1998"
2585m	"M :Castegnaro;ijcn,77,70-75;1998"
2585n	"M :Castegnaro;ijcn,77,70-75;1998"
2586	"L A :Malley;dact,21,417-447;1998"
2588m	"N :Fujimoto;fctx,36,697-703;1998"
2588n	"N :Fujimoto;fctx,36,697-703;1998"
2589	"T S :Davies;dact,21,521-537;1998"
2590	"T :Nonoyama;jjpt,21,S1723-S1738;1993"
2591	"M :Takaoka;jjpt,25,S1113-S1126;1997/pers.comm."
2592	"D :Wang;hjkx,9,505-508;1989"
2593	"R J :Kociba;jctx,2,267-285;1975"
2594	"H :Osanai;jsol,52,179-201;1976"
2595	"Y :Tsubura;jnma,30,506-517;1979"
2596	"C :Graillot;ejtx,8,353-359;1975"
2597	"H :Yamamoto;jnma,27,437-451;1976"
2599	"M P :Waalkes;jtxe,58,199-214;1999/pers.comm."
2600	"S :Sekigawa;jnma,29,709-721;1978"
2601	"S :Sekigawa;jnma,30,179-191;1979"
2602m	"P E :Newton;intx,11,639-708;1999/pers.comm."
2602n	"P E :Newton;intx,11,639-708;1999/pers.comm."
2604	"K :Kasahara;fctx,37,61-67;1999"
2606	"T :Koujitani;clet,142,161-171;1999"
2607	"S :Ikezaki;jtxs,24,133-139;1999"
2608	"G P :Schoenig;faat,47,99-109;1999/pers.comm."
2609	"M V :Pino;txpy,27,383-394;1999/pers.comm."
2610	"A :Hagiwara;fctx,37,869-879;1999"
2611	"M S :Rao;oncr,6,1285-1288;1999"
2612	"A :Hagiwara;gann,90,399-405;1999"
2613	"W :Daughtrey;faat,48,21-29;1999"
2614m	"H :Inoue;jtxs,24,167-193;1999/pers.comm."
2614n	"H :Inoue;jtxs,24,167-193;1999/pers.comm."
2615	"A :Nishikawa;clet,141,109-115;1999"
2616	"B :Toth;vivo,13,125-128;1999"
2617	"H :Fujita;gann,90,1203-1206;1999"
2618m	"E M :Bellet;rtxp,30,223-232;1999/pers.comm."
2618n	"E M :Bellet;rtxp,30,223-232;1999/pers.comm."
2618o	"E M :Bellet;rtxp,30,223-232;1999/pers.comm."
2619	"EM :Bomhard;dact,22,679-703;1999/pers.comm."
2620	"H :Inoue;jtxs,24,149-166;1999"
2624	"T :Katagiri;indh,38,309-318;2000/pers.comm."
2625	"B S :Reddy;canr,59,3387-3391;1999"
2627m	"M S :Bogdanffy;jtxe,60,567-586;2000/pers.comm."
2627n	"M S :Bogdanffy;jtxe,60,567-586;2000/pers.comm."
2628m	"K E :Stebbins;rtxp,32,1-13;2000"
2628n	"K E :Stebbins;rtxp,32,1-13;2000"
262a	"K J :Davis;txap,4,200-205;1962"
263	"K J :Davis;txap,5,728-734;1963"
2630	"J :Shen;carc,24,1827-1835;2003"
2631	"J :Shen;txap,193,335-345;2003"
2632	"L L :Arnold;txcy,190,197-219;2003"
2633m	"A :Karki;artx,74,249-256;2000/pers.comm."
2633n	"A :Karki;artx,74,249-256;2000/pers.comm."
2634m	"B L :Yano;faat,53,135-144;2000/pers.comm."
2634n	"B L :Yano;faat,53,135-144;2000/pers.comm."
2635	"K :Toyoda;fctx,38,187-193;2000/pers.comm."
2636	"J M :Charles;faat,54,481-492;2000"
2637	"S W :Mann;fctx,38,S91-S98;2000"
2638	"H :Nakamura;acnr,20,3423-3428;2000/pers.comm."
2639	"B S :Reddy;canr,60,293-297;2000"
2640m	"M H :George;txpy,28,610-618;2000/pers.comm."
2640n	"M H :George;txpy,28,610-618;2000/pers.comm."
2640o	"M H :George;txpy,28,610-618;2000/pers.comm."
2641	"R A :Miller;jags,47,960-966;1999/pers.comm."
2642m	"J H :Butala;txst,36,173;1997/Babich 2002/pers.comm."
2642n	"J H :Butala;txst,36,173;1997/Babich 2002/pers.comm."
2642o	"J H :Butala;txst,36,173;1997/Babich 2002/pers.comm."
2643m	"J H :Butala;txst,30,202;1996/Babich 2002/pers.comm."
2643n	"J H :Butala;txst,30,202;1996/Babich 2002/pers.comm."
2643o	"J H :Butala;txst,30,202;1996/Babich 2002/pers.comm."
2644	"L S :Mullin;dact,23,403-417;2000/2002"
2645m	"L S :Mullin;dact,25,227-230;2002/2000"
2645n	"L S :Mullin;dact,25,227-230;2002/2000"
2646m	"J T :Stevens;jtxe,56,69-109;1999/1994/Ciba-Geigy 1986"
2646n	"J T :Stevens;jtxe,56,69-109;1999/1994/Ciba-Geigy 1986"
2647	"J T :Stevens;jtxe,56,69-109;1999/Environmental Protection Agency 2000"
2649	"R B :Beems;asfk,,59-70;1991"
2650m	"G :Cruzan;japt,21,185-198;2001"
2650n	"G :Cruzan;japt,21,185-198;2001"
2650o	"G :Cruzan;japt,21,185-198;2001"
2651	"A :Hagiwara;txpy,29,180-186;2001/pers.comm."
2652	"W C A :Gelderblom;txcy,161,39-51;2001"
2653	"L A :Malley;dact,24,315-338;2001"
2654	"P E :Newton;intx,13,1093-1116;2001"
2655	"K :Yasuhara;carc,22,613-618;2001"
2656	"Y :Tada;txcy,169,163-176;2001"
2657	"B A :Diwan;ijtx,20,81-87;2001"
2658	"J J :Martin;prst,46,11-20;2001"
2659	"I N H :White;carc,22,553-557;2001"
2660	"P J :O'Connor;jepo,20,223-227;2001/pers.comm."
2661	"H :Arisawa;phrm,60,53-72;2001"
2662	"R I :Freudenthal;ijtx,19,119-125;2000/Stauffer 1981/Henrich 1998/pers.comm."
2663	"S :Sugie;txcy,166,53-61;2001"
2664	"K :Kasahara;fctx,40,1017-1022;2002"
267	"J R M :Innes;ntis,1968/1969"
268	"E L :Long;arpa,75,595-604;1963"
27	"A H M :Kirby;jpat,59,1-18;1947"
273	"J R M :Innes;ntis,1968/1969"
275m	"I F H :Purchase;fctx,8,289-295;1970"
275n	"I F H :Purchase;fctx,8,289-295;1970"
277	"J R M :Innes;ntis,1968/1969"
281m	"H G :Verschuuren;txcy,1,63-78;1973"
281n	"H G :Verschuuren;txcy,1,63-78;1973"
282	"S V :Gothoskar;bjca,24,498-503;1970"
283	"J R M :Innes;ntis,1968/1969"
284	"C B :Casas;pseb,113,493-494;1963"
288a	"A :Rosin;canr,17,302-305;1957"
288b	"A :Rosin;canr,17,302-305;1957"
292	"J R M :Innes;ntis,1968/1969"
295	"J R M :Innes;ntis,1968/1969"
297	"J R M :Innes;ntis,1968/1969"
297a	"G :Pietra;jnci,25,627-630;1960"
298	"D :Schmahl;ijcn,19,77-80;1977"
30	"L L :Waters;yjbm,10,179-184;1937"
305a	"K J :Davis;txap,6,621-626;1964"
308m	"E C :Miller;canr,24,2018-2026;1964"
308n	"E C :Miller;canr,24,2018-2026;1964"
309	"D B :Louria;sabo,12,371-375;1974"
31	"D B :Clayson;bjca,21,755-762;1967"
333	"P M :Newberne;aenh,19,489-498;1969"
347m	"G :Della Porta;jnci,22,463-471;1959"
347n	"G :Della Porta;jnci,22,463-471;1959"
348	"S :Laskin;aenh,30,70-72;1975"
35	"H :Tsuda;jnci,57,861-864;1976"
357	"C C :Lee;jtxe,4,15-30;1978"
359	"K :Yokoro;gann,68,825-828;1977"
35a	"J R M :Innes;ntis,1968/1969"
36	"H :Shimizu;bjca,31,492-496;1975"
362	"T :Miyaji;tjem,103,331-369;1971"
366	"R J :Kociba;txap,46,279-303;1978/pers.comm."
367	"B :Toth;canc,40,2427-2431;1977"
371	"R :Preussmann;zkko,90,161-166;1977"
373	"R J :Kociba;amih,38,589-602;1977"
377	"J P :Van Miller;cmsp,6,625-632;1977/pers.comm."
378	"J J-P :Drake;fctx,15,503-508;1977"
381	"E K :Weisburger;jept,2,325-356;1978/pers.comm./Russfield 1973"
381m	"E K :Weisburger;jept,2,325-356;1978/pers.comm./Russfield 1973"
383a	"K :Toth;natu,278,548-549;1979"
384	"J R P :Cabral;ijcn,23,47-51;1979"
389	"W H :Butler;bjca,37,418-423;1978"
390	"M S :Rao;bjca,37,289-293;1978"
392	"K :Ohtsubo;fctx,16,143-149;1978"
393	"H :Osswald;fctx,16,243-247;1978"
396	"I F :Gaunt;fctx,14,255-267;1976"
397	"B :Toth;bjca,37,960-964;1978"
398	"J :Hardy;fctx,14,269-276;1976"
400	"G :Della Porta;txap,43,293-302;1978"
401	"B :Toth;canr,37,3497-3500;1977"
402	"M :Rustia;bjca,38,237-249;1978"
409	"R J :Hendy;fctx,14,181-186;1976"
40a	"J R M :Innes;ntis,1968/1969"
410	"B :Toth;canr,38,177-180;1978"
411	"J :Hooson;fctx,13,167-176;1975"
412	"I F :Gaunt;fctx,13,31-45;1975"
413	"S :Ivankovic;fctx,13,347-351;1975"
415	"W H :Hansen;txap,8,29-36;1966"
42	"H :Popper;canc,13,1035-1046;1960"
425	"I F :Gaunt;fctx,15,1-5;1977"
427	"I :Hirono;jnci,58,1155-1157;1977"
430	"G :Reznik;jnci,60,371-378;1978"
432	"R :Preussmann;fctx,13,543-544;1975"
435	"N :Matsukura;jnci,61,141-143;1978"
45	"M H C :Williams;bjca,16,87-91;1962"
455	"T :Sano;zkko,89,61-68;1977"
45a	"N :Ito;jnci,54,801-804;1975"
469	"J W :Newberne;txap,41,535-546;1977"
469m	"J W :Newberne;txap,41,535-546;1977"
469n	"J W :Newberne;txap,41,535-546;1977"
471	"P M :Newberne;scie,204,1079-1081;1979"
48	"B :Toth;ejca,8,341-345;1972/1969a"
481	"H :Shay;mpoc,,305-318;1962"
491	"B :Toth;zkko,92,11-16;1978"
517	"S M :Cohen;gann,68,473-476;1977"
518	"C A :Snyder;jtxe,4,605-618;1978"
53	"N K :Clapp;fctx,12,367-371;1974"
55	"B L :Van Duuren;jnci,37,825-838;1966"
550	"H :Hoshino;canr,38,3918-3921;1978"
558	"S :Yoshimoto;jkmj,25,123-128;1978"
56	"H A :Schroeder;jnut,83,239-250;1964"
570	"K :Hiraga;gann,68,369-370;1977"
582	"B L :Van Duuren;canr,35,2553-2557;1975"
584m	"S V :Bhide;ijcn,21,381-386;1978"
584n	"S V :Bhide;ijcn,21,381-386;1978"
584o	"S V :Bhide;ijcn,21,381-386;1978"
584r	"S V :Bhide;ijcn,21,381-386;1978"
585m	"W E :Poel;canr,28,845-859;1968"
585n	"W E :Poel;canr,28,845-859;1968"
598	"M A :Zabezhinskii;bebm,69,72-74;1970"
60	"B :Toth;ejca,11,17-22;1975/1974"
600	"T :Nakamura;jnci,52,519-522;1974"
60a	"B :Toth;jnci,52,241-251;1974"
611	"K :Wakabayashi;clet,4,171-176;1978"
611m	"K :Wakabayashi;clet,4,171-176;1978"
65	"B L :Oser;txap,9,528-535;1966"
66a	"S S :Epstein(review) {irdc};stev,6,103-154;1976"
66b	"S S :Epstein(review) {S Witherup};stev,6,103-154;1976"
67	"H J :Horn;agfc,3,752-756;1955"
67a	"J R M :Innes;ntis,1968/1969"
706	"G :Rudali;clet,5,325-332;1978"
707	"K :Terao;fctx,16,591-596;1978"
708	"H :Isaka;gann,70,29-36;1979"
710	"F J C :Roe;jept,2,799-819;1979"
710m	"F J C :Roe;jept,2,799-819;1979"
710n	"F J C :Roe;jept,2,799-819;1979"
710o	"F J C :Roe;jept,2,799-819;1979"
711	"A K :Palmer;jept,2,821-833;1979"
716	"B :Toth;zkko,93,109-121;1979"
719	"A V :Ginocchio;fctx,17,41-47;1979"
727	"M :Arai;jnci,62,1013-1016;1979"
79	"J R M :Innes;ntis,1968/1969"
80	"L :Tomatis;jnci,52,883-891;1974"
84a	"J L :Radomski;txap,7,652-656;1965"
85	"L :Rossi;ijcn,19,179-185;1977"
88	"B :Terracini;ijcn,11,747-764;1973"
89	"E :Thorpe;fctx,11,433-442;1973"
90	"L :Tomatis;ijcn,10,489-506;1972"
96	"D :Blair;artx,35,281-294;1976"
bt101	"B :Conti;anya,534,203-234;1988"
bt102	"B :Conti;anya,534,203-234;1988"
bt105	"B :Conti;anya,534,203-234;1988"
bt107	"B :Conti;anya,534,203-234;1988"
bt201	"C :Maltoni;anya,534,179-202;1988"
bt203	"C :Maltoni;anya,534,179-202;1988"
bt3002	"C :Maltoni;anya,534,352-366;1988"
bt3003	"C :Maltoni;anya,534,352-366;1988"
bt301	"C :Maltoni;aric,5,1-393;1986"
bt304m	"C :Maltoni;aric,5,1-393;1986"
bt304n	"C :Maltoni;aric,5,1-393;1986"
bt305	"C :Maltoni;aric,5,1-393;1986"
bt306m	"C :Maltoni;aric,5,1-393;1986"
bt306n	"C :Maltoni;aric,5,1-393;1986"
bt4001	"C :Maltoni;anya,534,145-159;1988/1984"
bt4002	"C :Maltoni;aric,3,1-229;1985"
bt4003	"C :Maltoni;anya,534,179-202;1988"
bt4004	"C :Maltoni;ajim,7,415-446;1985"
bt4005	"C :Maltoni;anya,534,352-366;1988"
bt402n	"C :Maltoni;aric,3,1-229;1985"
bt403	"C :Maltoni;aric,3,1-229;1985"
bt404	"C :Maltoni;aric,3,1-229;1985"
bt52	"C :Maltoni;anya,837,209-238;1997"
bt5t	"C :Maltoni;anya,837,469-512;1997"
bt601	"C :Maltoni;anya,534,261-282;1988"
bt602	"C :Maltoni;anya,534,261-282;1988"
bt603	"C :Maltoni;anya,534,261-282;1988"
bt604m	"C :Maltoni;anya,534,261-282;1988"
bt604n	"C :Maltoni;anya,534,261-282;1988"
bt605	"C :Maltoni;anya,534,261-282;1988"
bt606	"C :Maltoni;anya,534,261-282;1988"
bt7001	"M :Soffritti;txih,5,;1989"
bt7003	"M :Soffritti;anya,837,189-208;1997"
bt702	"A :Ciliberti;anya,534,235-245;1988"
bt801	"C :Maltoni;lmdl,5,363-368;1979"
bt901	"C :Maltoni;ajim,7,415-446;1985"
